Customer_ID,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6
8967268,116.48,60.70,309.70,22.09,33.13,
8967621,123.00,75.17,185.20,81.99,92.45,70.60
8970414,193.66,189.69,57.34,8.55,7.59,2.97
8977749,435.37,1530.05,,63.37,87.52,42.58
8988423,137.16,214.31,,20.40,25.96,15.60
8990039,183.76,77.42,,26.76,22.80,
8990515,340.10,1345.54,,39.80,48.65,
8990906,423.94,1123.78,337.57,16.76,24.12,38.88
8993104,111.60,153.87,199.03,72.43,96.02,
8995771,172.37,64.28,21.74,2.17,2.01,
8998194,238.20,107.24,421.77,55.03,50.80,
9002321,,,,47.90,63.50,
9002735,106.19,170.98,183.38,89.05,85.56,
9004827,135.95,226.05,96.17,13.69,10.75,20.63
9004831,172.38,,32.69,10.69,13.60,0.50
9011123,157.23,26.96,49.96,6.33,8.73,
9022710,477.18,1314.95,130.32,40.10,49.01,11.26
9024509,214.30,74.19,244.09,24.79,29.11,22.46
9035685,152.48,134.38,,75.60,61.85,
9043473,394.64,,264.14,30.69,42.38,24.22
9047722,189.38,141.47,,91.77,88.17,
9049079,136.65,178.19,64.39,20.32,22.92,
9049112,275.62,117.29,326.19,42.93,44.68,
9053848,147.66,252.40,,22.88,24.79,
9054584,152.91,99.15,,77.92,74.87,
9054989,123.33,260.02,,28.06,23.90,
9058833,154.36,86.01,382.03,21.12,18.72,40.47
9060342,165.20,1530.15,341.72,39.98,50.88,
9060772,135.40,100.25,123.14,73.82,68.15,101.07
9066082,122.88,188.70,27.17,12.96,17.90,23.23
9066455,140.55,26.26,24.64,6.24,6.49,2.03
9068699,274.48,147.93,,81.34,81.34,77.37
9072728,193.12,63.76,46.18,1.85,2.45,
9081950,141.36,,271.51,127.47,100.15,108.69
9083028,100.49,72.63,168.99,75.43,66.90,
9097971,175.45,58.53,52.78,13.41,12.89,
9100806,204.02,96.17,355.30,33.85,44.86,
9102494,526.76,1671.57,335.15,93.40,86.21,
9105559,241.02,88.96,286.15,58.94,50.21,57.27
9107042,274.94,89.81,290.00,61.57,50.37,39.77
9108018,60.59,48.33,143.13,70.21,52.96,
9110262,170.88,78.12,322.21,40.65,29.44,48.14
9111721,116.32,177.05,83.13,10.37,8.14,
9112493,195.95,219.79,131.84,1.51,1.84,
9115644,186.25,64.62,34.77,6.53,6.03,
9116557,287.76,979.57,202.23,28.81,32.48,
9117598,134.80,203.40,83.97,7.06,7.35,
9130273,122.76,149.99,,98.77,80.81,97.19
9133325,154.18,195.37,101.18,16.78,11.19,
9135569,118.64,107.17,,62.81,79.95,
9136014,524.05,1419.22,,50.51,48.53,
9140572,141.16,,41.18,9.18,13.20,
9143504,106.90,44.87,250.25,95.03,95.03,150.35
9157015,189.74,56.14,35.20,8.90,8.22,
9163465,117.59,94.85,,65.44,55.74,
9166208,174.05,225.21,57.28,10.88,10.04,13.42
9168114,177.82,51.77,18.43,5.02,3.63,10.32
9168748,208.96,190.88,,122.67,127.67,
9170532,140.07,147.52,194.61,121.54,103.53,95.37
9176717,145.39,53.75,39.46,3.78,2.62,
9178439,88.45,53.40,194.21,61.33,81.29,
9179838,133.42,105.47,183.67,129.53,93.79,113.45
9182673,217.71,71.25,349.71,36.61,25.44,
9183032,120.67,281.15,169.95,5.08,6.73,
9185653,178.37,45.03,35.64,7.93,9.69,0.49
9186005,328.30,118.91,,,,
9194894,184.23,173.27,155.70,22.06,22.06,
9195948,239.26,111.16,526.91,38.25,57.37,79.58
9199571,207.86,177.22,52.45,19.80,16.86,
9199901,226.86,94.88,367.08,31.56,37.05,47.91
9200412,189.21,47.14,38.86,4.50,4.16,4.32
9216519,151.78,109.47,394.40,37.35,43.85,
9218678,138.57,51.00,,107.17,148.00,
9218904,176.17,223.87,,7.00,5.73,
9219603,142.58,258.62,65.14,0.90,1.10,
9221260,101.33,67.40,194.50,103.98,78.44,
9233143,182.38,41.61,214.93,114.79,83.12,
9238918,427.83,1199.57,96.24,44.20,66.29,
9243051,198.34,80.75,219.24,20.29,18.72,
9243996,154.72,61.83,21.86,4.47,3.51,
9248762,505.60,1478.88,,103.29,103.29,78.89
9253049,144.27,36.34,24.03,10.30,6.87,10.18
9259463,542.82,1309.36,193.22,95.15,99.04,10.65
9267035,215.21,102.00,406.56,41.77,62.66,49.19
9267919,157.69,,,,,
9271257,83.31,854.76,158.41,30.29,21.94,
9272626,132.02,60.43,108.15,57.93,51.38,76.04
9279118,237.52,117.89,359.47,34.34,30.45,21.90
9280726,1506.89,299.51,534.80,3.07,2.84,
9289620,157.42,68.41,,9.53,12.14,
9289801,147.81,167.70,,8.68,9.40,
9299443,142.54,261.33,87.78,0.43,0.57,
9307834,84.65,95.15,232.72,100.49,69.83,
9308648,196.51,100.98,281.70,25.79,21.10,26.63
9310164,474.46,1666.53,266.89,56.96,69.62,
9311274,189.81,78.67,296.53,18.69,17.96,25.42
9314901,289.10,125.83,,,,
9315353,133.76,140.79,275.99,99.09,103.13,166.23
9327981,124.17,159.49,200.99,116.61,95.41,144.29
9335449,200.27,212.13,124.01,16.88,16.22,18.25
9337794,171.06,56.21,273.51,143.76,95.84,
9338660,223.42,79.27,359.87,58.00,40.31,39.25
